Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Norway,,5.432493155,1.991245519,3.003259317,4.219393699,4.470367905,2.961201558,5.370915608,1.403879661,3.656641879,1.205350007,4.933926362,4.528126807,3.804257512,3.28031994,4.374523921,5.330219758,3.721429201,3.473515207,4.017693869,4.229298865,1.249296097,-0.13211298,3.629165276,5.753542344,5.237729582,3.671806783,1.278257279,-0.79045592,0.622056009,1.582220916,2.594687444,2.978306474,2.234977116,4.458953888,3.616194623,4.496926706,4.715263835,2.015205256,1.316706803,2.537301756,1.559548852,0.900636375,0.319967274,3.356838854,1.928840748,1.578419866,1.934029482,-0.768118887,-2.958585549,-0.54479433,-0.320026519,1.362984873,-0.180216051,0.826056236,0.957500763,0.18505968,1.50014938,0.453550831
Nepal,,0.298340756,0.289946309,0.247503292,5.744176171,-2.904474202,5.128163239,-3.39112902,-1.241528219,2.426736292,0.537398191,-3.194535847,0.994022144,-2.560076153,4.073874241,-0.729145816,2.122536679,0.747359902,2.083567067,0.072217858,-4.527660077,5.868617376,1.389644405,-5.214214381,7.172557163,3.747106536,2.252534956,-0.520327194,5.323884854,1.92989342,2.086561291,3.627338555,1.324349068,1.053903262,5.382520665,0.902010522,2.876172079,2.748915421,0.902692408,2.404722784,4.287565074,3.052242503,-1.412545104,2.47272123,3.288760446,2.172198936,2.08701725,2.173334103,4.974641,3.689497145,4.313246945,3.314689744,4.639947272,3.803477456,6.054086832,3.556335384,-0.481931972,7.521029892,5.848710828
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.459197991,9.608731047,-23.00600679,21.80161943,8.377896613,10.40063942,9.344522793,10.6275113,29.69099866,25.56613859,2.8540011,2.58258545,-6.664971381,5.094015962
New Zealand,,,,,,,,,,,,,,,,,,,0.286064142,2.593660466,1.156993844,4.253881825,-0.068090911,2.09420855,3.890431782,0.988564363,2.731595205,0.104136691,-0.627301005,-0.318443548,-0.7674106,-5.768365494,0.046732123,5.185206946,3.730459682,3.200792035,1.989900487,0.719238746,-0.092992079,4.898223017,2.302162859,2.856935696,2.87172757,2.5066779,2.493485782,2.161439938,1.634447486,2.071338764,-1.950728096,-1.128572694,0.405531884,1.480014901,1.68167001,1.909746478,2.103712777,1.617208938,1.426238362,1.471532859,1.373543647
OECD members,,2.895433331,4.169168899,3.911100686,5.015122492,4.093377586,4.656776245,3.144724644,4.844535516,4.068781683,1.308625621,2.376827138,4.19282788,4.902138191,-0.156424841,-0.832541053,3.850871001,2.83176994,3.503784085,2.948388129,0.215073419,1.106025467,-0.622941109,2.077077212,3.893926782,2.88831853,2.272180592,2.685935114,3.746344012,2.993132629,2.142950332,0.354705669,1.224451453,0.439349431,2.323864032,1.844857619,2.353698784,2.789006857,2.233008995,2.634781554,3.302375833,0.676347323,0.841628571,1.378900314,2.513716104,2.165750112,2.345540777,1.915380586,-0.489484941,-4.006084261,2.237843592,1.363784005,0.736057493,0.895767344,1.480313454,1.902963344,1.137991709,1.84876014,1.736736174
Oman,,,,,,,2.418542128,61.65894125,76.6754563,21.87623248,10.25768255,-2.486657584,5.946892967,-17.50352725,6.868163917,18.77837066,14.6399301,-4.196006026,-8.821529762,-1.311791764,0.293101051,10.69836342,5.555749417,10.58392526,11.00424432,8.883080655,-2.098821248,-6.939307767,2.285985331,7.710866196,-4.043461679,1.503299037,3.520841159,1.496754532,0.186190604,2.336444396,1.553914283,5.41576569,2.54661731,0.196276249,5.936793122,3.254208264,-2.791015927,-4.761276625,-1.166452204,-0.192375433,2.534251518,1.449056543,4.510990215,1.492230046,-3.812397679,-4.042854843,1.433182737,-2.342956275,-5.16572451,-1.219922334,0.020186163,-3.900801951,-2.183169886
Other small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.378096578,2.77709402,2.692948902,7.007176674,3.511784752,8.231078924,7.161161789,4.606708676,-0.736055086,6.004105886,5.11847686,1.374383532,1.597217777,1.703402711,1.15222459,0.818637192,-0.878016436,0.134224467
Pakistan,,3.510434562,1.973313719,6.019399934,4.881295073,7.621142807,3.072928793,2.659116961,4.417450987,2.720129395,8.396563346,-2.209938991,-1.892442838,4.150218549,0.658256398,1.231099571,2.074191581,0.836446947,4.743355546,0.512429658,6.695185434,4.407988205,3.024439875,3.24614929,1.61722688,4.116876103,2.151109852,3.126837036,4.33054497,1.823142852,1.416426113,2.092402463,4.744065969,-1.002064287,0.913847234,2.067480993,1.905379184,-1.843705322,-0.328922269,0.83249951,1.53612336,0.975939704,0.060411007,3.328596582,5.095222794,4.100530677,3.498108506,2.467958138,-0.574300931,0.560537621,-0.601301452,0.554047984,1.329475813,2.223673383,2.50719159,2.566467104,3.347911652,3.383928004,3.681034462
Panama,,7.684202644,5.064586826,5.345773185,1.368873191,5.975936514,4.468976072,5.439467404,3.931237244,5.370985774,3.945712079,6.544052847,1.674939154,2.470119834,-0.316186465,-0.945871671,-0.960136841,-1.459173043,7.076241299,1.978053579,10.38741471,6.647682081,2.921032618,-6.657101721,0.415804116,2.631253587,1.317009317,-3.916621205,-15.21924889,-0.573082883,5.845007561,7.156611616,5.982409852,3.304788675,0.76054824,-0.311457294,1.972122445,4.31170652,5.188602428,1.857921659,0.710915778,-1.35632658,0.295907822,2.261670349,5.538942489,5.232159436,6.68387882,9.97372368,7.90195582,-0.539359768,3.983879066,9.397933867,7.910980198,5.096965309,3.292822882,3.942836588,3.170454687,3.799463619,1.945103244
Peru,,4.350608404,6.935265137,1.377938419,3.542673639,2.663253995,5.234297296,0.992878494,-2.589342772,0.689144274,0.54796644,1.743962292,0.672027575,3.412801007,6.464330768,1.544130565,-1.203453615,-2.241733718,-5.123368478,1.475665098,3.321747392,2.982779451,-2.610814786,-12.51871711,1.201678944,-0.277751876,6.951273434,7.281987893,-11.4198697,-14.18120958,-6.950980025,0.172594019,-2.465184496,3.259422409,10.22115457,5.432115408,0.910849821,4.546157382,-2.127297045,-0.140575834,1.213143617,-0.656177993,4.279670571,3.132769336,4.000695407,5.362369056,6.626200639,7.63365404,8.250604564,0.287054626,7.455366293,5.467420707,5.267507298,4.902582604,1.305657512,1.963344408,2.422904855,0.829126309,2.197948449
Philippines,,2.226992047,1.424677029,3.566363966,0.137175979,2.102907294,1.313650734,2.145905306,2.019490545,1.706737753,0.746288568,2.39722999,2.445345897,5.71737495,0.506119968,2.53553246,5.803309189,2.701248718,2.35587129,2.750899716,2.361984607,0.627846673,0.898348527,-0.848925036,-9.534897159,-9.344613597,0.763950251,1.612628764,3.918284918,3.463770375,0.493911372,-2.883502604,-1.999893717,-0.232922859,1.944318617,2.221533135,3.462008284,2.839966274,-2.700576708,1.107021378,2.152993476,0.874874017,1.558965066,2.952691514,4.482676553,2.978370939,3.444174497,4.712140541,2.626703133,-0.211698992,5.561000791,2.115926829,5.09072707,4.959414744,4.611113795,4.681878505,5.546712385,5.396653106,4.86730873
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.870145205,2.250503992,-4.09343382,4.597313992,4.364484234,0.812205616,4.0765934,-3.510571142,-4.455679066,2.091565623,7.921954141,2.324091344,-3.211686908,6.161168532,7.295562136,-0.382245191,-3.777986627,-0.676091288
Papua New Guinea,,4.276921168,4.406153776,2.083755669,6.417046619,7.996407986,3.553477324,1.780632392,2.009861777,5.797645005,8.28087728,3.818658671,3.159490566,3.996718794,0.136598005,-3.307202321,-5.785295437,-1.693538092,5.795134743,-0.786893209,-4.850799125,-2.909072277,-2.320310436,0.476910584,-2.972703361,1.322550286,2.055361565,0.230880965,0.412253023,-3.774750672,-5.299256198,7.003847168,11.24373848,15.50730747,3.50333395,-5.575342449,5.155125575,-6.239897927,-6.098853004,-0.53928279,-4.68626066,-2.244984672,-2.188817999,0.116068953,0.605580054,4.041770062,2.999621432,5.256002817,-2.69317596,4.280569316,7.631711064,-1.080229832,2.479125015,1.726888402,11.28132033,4.461465034,3.398162799,1.494455652,-2.229167923
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.344790999,2.201065851,3.474682773,5.070855514,6.95760302,6.034689793,6.379409326,4.603225362,4.663515063,5.658715506,1.286416295,2.083172944,3.568273703,5.044271891,3.552349904,6.1984153,7.119699041,4.185759413,2.762519239,4.037237195,4.701322903,1.325138549,1.18682134,3.455985648,4.305814237,3.186070914,4.817573853,5.353914202
Pre-demographic dividend,,,,,,,,,,9.473716237,9.84868587,6.956949822,0.553963769,1.539780139,5.785770533,-3.491907871,4.039018091,1.772579951,-3.344810168,3.026316619,1.484325701,-6.924873423,-3.917444194,-7.383509559,-1.947017866,1.14816836,-0.148915356,1.077601871,1.085576292,-1.223594757,5.780926679,-11.1359919,-0.589511596,-3.846903943,-2.87083058,0.312085486,2.857147468,2.647409151,4.256225558,1.557296308,2.536078712,1.660559948,2.907640974,-3.547651535,8.861370604,3.279962381,3.486532771,3.620737495,3.803232643,2.277206403,3.376683976,1.581276541,2.290900949,3.120084272,2.209710692,0.353991903,-0.301273995,-0.939909161,-0.491171458
Puerto Rico,,5.180691477,6.086398519,6.299405803,4.984481718,7.52366044,6.229836985,5.392966099,4.532851624,8.475261449,7.04792916,4.663795475,5.078763543,4.071923339,0.798560594,-2.469629013,4.502977118,4.412682374,5.540172763,6.58980534,3.010752187,0.007746616,-2.604948583,-3.335473117,4.881749917,2.095776345,3.975056525,4.776533924,4.911513149,3.389951211,-3.701708113,1.583227814,3.891316524,3.766936257,3.222679373,3.58766391,1.172302687,3.9099388,4.925886874,4.863317331,2.98675151,6.086049154,0.78642427,-0.009183943,8.726426357,-1.845460369,-0.991029991,-0.582297438,-1.266583453,-1.416210879,0.092102072,0.80057306,1.24696939,0.842159018,0.436573539,0.706704569,0.666133348,-0.509099449,-0.187370305
"Korea, Dem. People's Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,,4.688668547,5.847863243,5.447292906,6.251799366,7.908127608,4.865748976,8.228805391,9.342101838,3.041293054,13.6150933,7.084085469,8.182479646,11.16628045,-0.258166202,-7.91460737,3.902712674,4.487287895,1.712589726,4.512543383,3.464371113,0.740802197,1.512893397,-0.635202611,-2.256578076,2.526604936,4.04627863,6.41006293,7.600903459,6.596071298,4.177328417,4.609033561,1.168103297,-2.163020612,0.693517391,3.922373598,3.115805766,3.935797957,4.279611057,3.320509259,3.089054048,1.227263423,0.220542488,-1.301742086,1.545620102,0.595038718,1.441936413,2.305552113,0.174700555,-3.214389967,1.690928415,-1.551468317,-3.667531416,-0.377398249,1.337119967,2.214482885,2.341823216,3.759094389,3.01412373
Paraguay,,4.134898747,0.617054025,1.982936734,1.491716713,3.395097505,-0.679704557,6.288477803,1.810306606,2.034378207,2.936254128,2.994459226,4.11564941,4.790368885,5.819108052,4.271512174,4.872167851,8.689667688,9.144770364,8.903275508,8.675831651,6.125254277,-4.202846497,-5.831531243,-0.141331001,1.539701902,1.999685615,4.578771251,3.005164672,4.056188391,1.386289245,0.844793146,-0.835584874,2.391014894,2.822074304,4.346324465,-0.728835355,1.938754862,-2.081964346,-3.417778767,-4.275050599,-2.756562884,-1.892240056,2.449800142,2.285654074,0.493156058,3.227587174,3.923927666,5.045134054,-1.598880817,9.600801772,2.871009586,-2.061451531,6.816576449,3.87716,1.58379371,2.896856615,3.448948247,1.883631824
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.427689543,-3.217162099,9.645838556,11.44966743,5.548624868,-10.86318838,-11.59863817,-14.69701378,11.13938647,18.84918086,8.482908417,-3.49430235,1.169825962,4.513711439,5.734576813,3.065654256,6.867834875,3.510367464,2.214850479,-2.471026305,1.372585088,6.446661461,-0.577622802,-1.304814192
Pacific island small states,,,,,,,,,,,,,,,,,,,,,,2.082118297,-5.678180167,-3.332742708,3.757352055,-4.357123301,3.930020495,-3.826355284,-0.360365596,3.716099117,2.506754736,-1.491971482,3.800580758,1.154293459,3.065606159,2.810196373,1.646120086,-2.515039406,0.358716075,3.677514485,-2.678010238,-0.061110884,0.897386401,0.957574693,2.986588183,0.983077817,1.106869677,-0.322114567,0.332315499,-2.262066731,1.813451703,2.58024806,-0.42856094,2.082331055,2.389203294,2.341664125,2.318696751,2.924136578,1.437955276
Post-demographic dividend,,3.089777933,4.386409796,4.037041607,5.131333531,4.323611189,4.790021621,3.337489225,5.004272974,4.376242122,1.42966793,2.553043078,4.377984375,5.185737293,-0.092367421,-0.741332208,4.124579078,3.118457135,3.682732846,3.111300769,0.294125558,1.213786839,-0.289389979,2.598674184,4.237441719,3.180138756,2.67087245,2.939599548,4.106023213,3.219093546,2.179650089,0.517705123,1.26966398,0.458359808,2.494387815,2.153918532,2.417499937,2.85395368,2.32421014,3.00163134,3.474076535,1.056085372,1.072120795,1.604102536,2.669712199,2.333487553,2.459906003,2.055342302,-0.350452951,-3.831290442,2.363893216,1.394555984,0.808739804,0.979348555,1.539790517,1.832442945,1.284117545,1.978851784,1.896574026
French Polynesia,,,,,,,5.863942175,-7.855460104,11.21689851,-5.86098825,-1.754407227,8.188539852,-7.956454689,4.108085663,14.02364216,-8.026016241,4.747396827,-1.083498298,6.556318909,0.80885916,-2.506743045,5.306342379,6.777520036,2.399404758,2.472667874,2.563333968,5.548203056,4.355748984,-0.101375271,0.648759385,0.064038223,2.93810325,-0.814793114,-1.518559892,-0.871558378,-1.282666119,-1.621427979,-0.135264886,4.040791851,1.950533087,2.071073682,,,,,,,,,,,,,,,,1.75934561,3.713960377,2.685711095
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089342757,2.857382834,-2.504994409,7.897160227,-6.428473517,6.764999751,-0.968201851,-0.20944178,-2.809622152,6.61828346,3.377158104,-2.910620036,-0.791157233,0.082046039,0.40489304,-0.378724504,-4.040775634,-0.837914028
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.15844134,-7.939239528,1.66711861,4.083147899,6.448659414,4.207522544,-4.57473043,-1.826823974,-0.220150555,2.593975232,6.696673666,7.655869434,3.081963843,11.05911322,5.316506112,8.670675853,8.829648237,11.1442089,-4.726982601,-3.328750364,2.408543966,2.495940298,4.157004108,3.997544304,3.438749236,5.305363967,7.941558658,5.090111107
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.162836601,-5.318762139,-14.61392049,-8.619681361,-12.53979033,-4.122774419,-3.614977841,1.567710782,-5.143116441,6.72949582,10.463718,5.546717048,5.182746813,7.787965202,7.632492501,6.806606168,8.554944957,8.685760611,5.246214033,-7.827749092,4.453094432,4.218725874,3.849155632,1.538963817,-1.045257463,-2.183888387,0.010248462,1.709389916,2.815525692
Rwanda,,-6.300702333,9.342548831,-11.34443397,-14.09275103,4.652137705,4.233944478,3.814922094,3.710997055,7.552197247,2.782070268,-1.775553452,-2.648723216,0.435812219,-1.58982852,-5.099496729,15.75456864,-1.276376508,5.579225093,8.141369476,5.262282658,1.955405149,-1.436778639,2.513923574,-7.677650139,0.257862327,0.613027443,-4.982046796,-0.045054075,-2.629917099,-2.558636285,0.306112778,11.90212148,-1.676037123,-47.50323686,37.53546061,9.434037793,6.635855098,0.370763852,-3.138478204,2.463828928,4.564086995,10.56060101,0.648529263,5.920775518,7.401920541,6.773734573,4.959010963,8.234460229,3.443600498,4.591583004,5.294458873,6.001737577,2.1833984,3.560878584,6.123834354,3.248439582,1.267473099,5.746140495
South Asia,,2.03972215,1.22358506,3.018207245,5.4444039,-2.824862826,-1.038653325,3.767949812,2.23832215,3.412147861,3.467874197,-1.642950801,-4.007333172,1.490374772,0.127732668,4.478821345,0.19575081,3.781591675,3.630568608,-4.92213565,3.964026165,3.924672251,1.391501057,4.177247974,1.805607207,3.015104601,2.441768274,1.892182054,5.98404613,3.06796985,3.089025793,-0.160593842,3.498811723,2.107652635,3.737387953,4.654082952,4.597193487,1.69036147,3.455191384,5.538528863,2.170628783,2.537687844,1.747465552,5.377864688,5.679909712,5.742054462,5.900234328,5.56519183,1.703277522,5.370564717,5.94746724,3.659251694,4.085289046,4.647003972,5.542382757,6.029893049,6.346500423,5.313760142,5.177449904
Saudi Arabia,,,,,,,,,,2.021882495,52.21925183,15.29234528,17.3091885,18.26997339,10.58333966,-13.40828669,12.03115914,1.811991865,-10.03336125,5.90474965,-0.382042047,-4.189331652,-25.61413028,-21.16157577,-10.17121607,-14.60877708,11.28544291,-10.84334846,8.42270247,-4.289541102,11.1665203,11.31266122,0.918994597,-4.032484223,-1.932149426,-2.069252749,0.507154342,-0.84094243,0.936930884,-5.722995209,3.226493269,-3.721196754,-5.505149473,8.015643853,4.803411035,2.544036759,-0.0736673,-0.928187668,3.360690675,-4.787318594,2.008881749,6.704352977,2.203300234,-0.366653169,0.753966787,1.477060072,-0.603769619,-2.71382745,0.605723336
Sudan,,-2.583591126,4.084844516,-5.459344412,-3.81885559,3.821098328,-6.28277309,-1.463531847,-0.976353368,-1.565967041,2.805362441,-0.789425367,-7.916385474,-2.425396997,7.994352741,12.05418316,12.91366154,2.767438497,-9.02538801,-8.174472253,-1.872581605,3.81332318,2.379287097,-1.325903266,-8.037815113,-9.107520197,2.424176455,11.15112621,-2.907892864,6.16154218,-7.87375273,4.767491929,3.854106895,1.882759395,-1.607831563,3.228629651,3.125082991,7.621012668,1.503383962,0.308210069,3.442093537,3.577992814,3.498012419,4.765153381,1.020677711,4.535020873,7.049688988,8.488099404,4.908144192,0.528255582,0.821483532,9.390177604,12.01405344,4.26534264,4.492018176,1.536015539,1.119779165,2.196702303,0.386972629
Senegal,,0.226676078,-2.834895818,-0.910624201,1.023336233,-1.491833038,-0.014629676,-4.012916014,3.259978477,-9.249391284,5.395482098,-3.099775593,3.199535293,-8.375596102,1.236654414,4.641968571,6.173916212,-5.014268676,-6.219572973,4.397322415,1.304085218,2.298366195,4.916268461,-8.433816071,0.825542382,0.362883061,0.045295672,3.08659876,-3.767995261,0.886150265,-3.684407786,-0.37392895,-1.654503106,-1.555617615,-2.815560464,2.688232536,-0.529322643,0.585338382,3.44126558,3.829245274,1.458931826,1.833327625,-2.340574717,3.011807629,2.043049772,1.676297833,-0.295754935,0.145326293,0.959376386,-8.20E-05,0.593291218,-1.431146901,1.14585218,-0.414523206,3.284135302,3.421501485,3.411823797,4.441187863,3.295346151
Singapore,,4.57975325,4.616620159,7.294203581,-5.555214202,5.245730547,7.474069466,10.05100757,11.58620069,12.13349974,12.18427708,10.37111164,11.23602821,8.554982991,4.366268876,2.474307382,5.998934438,5.382228606,6.481359189,8.17986254,8.724455026,5.614483627,2.503483906,7.153868246,6.755282501,-0.758552579,1.438673808,9.144022382,8.475655705,6.971645271,5.631991893,3.695484311,3.483605698,8.678350716,7.667056622,3.993310936,3.190974318,4.743511755,-5.46220377,4.882483643,7.166804368,-3.701868237,2.970558101,6.088614451,8.453312084,4.864973877,5.646770928,4.573574739,-3.410977405,-2.853535498,12.5143074,4.143781719,1.929940775,3.153330888,2.59715384,1.773907808,1.99706567,4.427820162,3.012477443
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,-5.035839028,-4.874379202,0.584455114,-2.922247813,-6.036606439,-3.087480181,5.384583915,-1.535233174,1.410277427,-0.614291989,3.055087427,9.55452341,1.090042331,5.077808544,7.027442678,-1.207966947,-3.649903414,-1.476562966,-3.184815812,-16.57538393,-10.41306318,-5.360383231,3.766302526,3.969749473,2.9870471,2.428816263,2.108634129,3.445948274,0.20442483,6.007790541,4.565890119,-0.803712526,2.51714122,-1.659713924,-1.283749071,3.092868693,2.595508505,1.265303591
Sierra Leone,,0.305865181,2.948449255,0.102894071,4.963558315,5.404450024,-0.027988856,-1.705648539,0.198196668,6.537625763,6.580720446,1.475620709,-1.083899902,0.203972516,1.385430016,-0.441489969,-2.548808181,-2.096192265,0.183743464,2.219339438,2.523297594,0.635603805,2.530798435,-4.257979075,1.631898921,-7.744706847,-1.64286016,4.005716912,-9.728619566,-1.585511898,1.787006677,1.671758094,-18.99547434,1.813912898,-1.51090279,-7.875196759,1.548386581,-6.368506993,0.7120107,-3.756119083,3.810032335,-9.684563546,21.02788609,4.36763959,2.02876511,0.587581535,0.941040847,5.164376638,2.924545674,0.899229403,2.999993256,3.924104272,12.6190955,18.05331112,2.274394131,-22.3120965,3.784444193,1.972229091,1.277389527
El Salvador,,,,,,,4.147180518,2.528715381,0.442299339,0.73079092,0.279355261,1.186250218,3.449030217,2.296839437,2.84592103,0.58413156,2.753663022,4.541728474,3.223581101,-5.97400455,-17.30354392,-7.240854168,-7.710603944,0.10879578,-0.039964891,-0.725943573,-1.117984519,1.189437751,0.573419723,-0.343175443,3.451075148,0.123985116,5.557079956,4.389198836,3.347382752,3.493223201,-0.275346156,2.126654775,1.740869277,1.339295756,0.387713347,0.214611682,0.974296173,1.024259931,0.391539693,2.229729368,3.876742062,1.419038494,1.694376294,-2.499332253,1.674149767,3.37090112,2.364627628,1.772805347,1.241379602,1.913344163,2.045533404,1.734694342,1.91195325
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.312957945,7.884174101,0.992372354,4.219616656,-0.960218525,2.469130512,3.172536026,1.090828213,2.536316107,5.777046207,-1.697517306,-11.45849124,-6.67263431,-9.571806844,-8.341735565,-2.158501479,-1.868946579,1.279966477,1.632641345,-0.241968818,1.205116385
Somalia,,-5.261213538,4.838048989,0.628917526,-8.134158451,-8.006752284,6.489264887,3.178034554,-0.584884738,-3.847457873,2.825525962,1.807719901,9.865602164,-2.867801136,-20.97419503,21.78381895,-10.23938228,9.873973926,-7.328068096,-11.25661302,-9.843354326,1.93062141,2.545789419,-8.899170536,3.615704151,7.600745464,2.000804398,3.174603437,-2.582726948,-1.967683238,-2.736146526,,,,,,,,,,,,,,,,,,,,,,,,4.501810314,10.72923038,3.700893226,-1.25561813,3.621415481
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.369582379,7.507882234,3.733553151,-9.095703514,6.471472914,7.062707322,6.47847678,4.610065843,9.28288775,5.847869868,5.521892401,6.871969801,6.10631701,-2.340928202,1.136804338,2.845009607,-0.198378899,3.39452352,-1.126397327,2.311015889,3.88118476,2.645985862,5.067594881
Sub-Saharan Africa (excluding high income),,-1.35049286,3.541191917,3.906758914,2.590109494,2.120753715,-1.073147557,-3.958093505,0.421099132,7.005402602,7.770632675,5.224115486,0.088317289,1.627706954,4.97257585,-3.269229115,2.406723225,-0.017931498,-3.2797143,1.284409804,0.80750419,-3.948518961,-4.072947216,-5.345973888,-0.636472245,-0.752114575,-0.990438357,-0.03721465,1.561709788,-0.42087116,-0.165892501,-2.386765105,-3.056723232,-3.911825406,-1.685545596,0.689444626,2.468340103,0.79158784,-0.147375614,-0.511933658,0.640535829,1.610183707,3.801467956,1.473901807,3.848459338,3.469747523,3.417816739,3.743600302,2.704875702,0.776041813,3.029032692,1.83287609,1.2994073,2.549996706,2.304446602,0.19526972,-1.396032475,0.025918955,0.103501944
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384574825,1.431457455,-7.766913501,-47.59060134,10.49260882,1.416314383,-12.13179836,,,
Sub-Saharan Africa,,-1.354233157,3.542536859,3.908949526,2.590597183,2.11718219,-1.065787338,-3.956738572,0.424176498,6.998606573,7.769582386,5.229117431,0.090715682,1.63113564,4.967990966,-3.266619239,2.414579678,-0.024785487,-3.264078718,1.294688957,0.800228503,-3.954021926,-4.07246496,-5.344871462,-0.63444159,-0.744967667,-0.991822919,-0.036176201,1.562807451,-0.413472806,-0.161772987,-2.384368641,-3.049371091,-3.904212931,-1.687483959,0.685087271,2.468188144,0.800421498,-0.140786065,-0.512150248,0.638661314,1.602996038,3.79570716,1.464138889,3.840123785,3.472290053,3.420604301,3.747228581,2.697913935,0.772403577,3.029088238,1.836002956,1.297249791,2.550592988,2.30406878,0.196908628,-1.393227561,0.027819086,0.102396453
Small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04432926,2.7458099,3.166035608,5.98588673,3.316795126,7.571824642,5.998635703,3.706130393,-1.419508253,4.939350934,4.270646651,1.273692986,1.406067282,1.463857598,1.081532115,0.511299342,-0.651318276,0.4022194
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.509168491,4.479632806,1.582489697,4.552989743,6.278349251,0.384431866,5.135728819,-0.342908452,4.013641084,2.050782804,1.021585816,2.805545968,4.562402256,1.977318631,2.226233309,1.910770169,1.020337945
Suriname,,1.951506017,1.17133178,2.874565709,3.732643388,9.047282323,15.95135012,9.031116883,4.920796183,2.481419188,1.485216592,3.533059069,-0.242555863,-0.992671009,1.2999953,3.495665778,9.190580781,10.292437,6.464853408,-0.800281473,-8.97883298,6.917705418,-4.407829838,-4.259431327,-2.556291641,0.917012988,-0.681017713,-7.898593035,5.625576725,2.046890567,-6.406139167,0.750482312,-1.425615099,-8.306484206,1.719596524,-1.528116944,-0.432274506,4.313363781,1.037931293,-2.574183283,0.893731469,2.969035235,1.594696965,5.056044265,7.238034942,3.290467332,4.572700681,3.900563366,2.946946441,1.83392507,3.973684211,4.652577593,1.538693621,1.795953725,-0.828633107,-4.423046235,-5.883153118,0.567009682,3.948688807
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.513092246,5.787844975,5.534215842,6.394448137,5.730447716,3.936603213,-0.207810381,1.303577512,3.442924625,4.547441362,5.568547964,5.300318319,6.613004082,8.488188874,10.79969466,5.484390015,-5.581437238,6.194276042,2.505146676,1.185878164,0.54666178,2.624732872,5.115706788,1.80035278,2.82050738,3.650746342
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.267565163,5.191132463,3.504881831,5.257453424,3.365877567,3.054123502,3.377418071,2.898197278,4.292355219,3.618340924,5.409482633,6.383588927,3.346279544,-8.380319592,0.90277138,0.652023243,-2.84370502,-1.163520875,2.667134059,2.133258028,3.116346601,4.747106183,4.044587379
Sweden,,5.184618708,3.685605013,4.735939875,6.026059128,2.848259778,1.123989568,2.575374756,3.057694231,4.27371522,6.292337745,0.252434855,1.986921339,3.788932053,2.899184813,2.146253219,0.691238123,-1.945127147,1.455733753,3.613647519,1.493733159,0.334436786,1.19077538,1.85451508,4.134865287,1.991774101,2.452772613,3.009547766,2.088760519,1.972191268,-0.020759176,-1.817515173,-1.736630357,-2.632808452,3.1939554,3.391269115,1.417924238,3.011523033,4.253946709,4.165978928,4.598254794,1.177501892,1.864873974,1.929830384,3.927306257,2.44824844,4.075714897,2.675002671,-1.223069578,-5.151262729,5.052678573,2.418988511,-1.321002324,0.333984863,1.644244006,3.390176296,0.7961463,1.195147571,0.772577449
Eswatini,,,,,,,,,,,,10.48282867,2.411769567,5.885922605,2.648930146,10.48680775,-5.127032281,-2.150390655,-1.904431631,-0.254685775,8.712049179,10.77429413,-2.271217742,-2.2584195,2.525553038,0.253320838,8.45995436,10.77404191,3.107356673,9.415022508,17.4974817,-0.989777197,0.639226537,0.700553385,0.153706983,2.652537786,1.791584216,1.186113865,0.875756666,1.482064308,0.613763572,0.239633457,3.82227387,3.500157583,3.271428923,5.557738533,5.427472711,3.778704915,0.120966659,0.843358828,3.07449818,1.561657741,4.688052376,3.138953955,0.169409069,1.392651652,0.15939227,1.045685936,1.338591297
